Youtuber,期間,正面情緒,負面情緒,正面情緒(前一天),正面情緒(前二天),正面情緒(後一天),正面情緒(後二天),負面情緒(前一天),負面情緒(前二天),負面情緒(後一天),負面情緒(後二天),當天正負情緒比,前一天正負情緒比,前二天正負情緒比,後一天正負情緒比,後二天正負情緒比,當天情緒比變化量,隔天情緒比變化量,前一後一情緒變化量,前二後二情緒變化量,聲量,前一天聲量,前二天聲量,後一天聲量,後二天聲量,當天聲量變化量,隔天聲量變化量,前一後一聲量變化量,前二後二聲量變化量,Dcard,Dcard內文,PTT,PTT內文,apple_news,apple_news內文,ettoday,ettoday內文,Mobile01,Mobile01內文,opview,g/b,sub,category,sorry
木曜4超玩,2020/05/29,123.0,30.0,21.0,30.0,63.0,61.0,8.0,22.0,33.0,28.0,4.1,2.625,1.3636363636363635,1.9090909090909087,2.1785714285714284,1.4749999999999996,-2.1909090909090905,-0.7159090909090908,0.8149350649350648,361.0,79.0,128.0,277.0,219.0,282.0,-84.0,198.0,91.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/06/04,120.0,72.0,60.0,11.0,127.0,62.0,22.0,13.0,78.0,25.0,1.6666666666666667,2.727272727272727,0.8461538461538461,1.6282051282051282,2.48,-1.0606060606060603,-0.0384615384615385,-1.0990675990675989,1.6338461538461535,655.0,276.0,60.0,498.0,195.0,379.0,-157.0,222.0,135.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/06/16,59.0,10.0,29.0,25.0,35.0,43.0,11.0,10.0,2.0,25.0,5.9,2.636363636363636,2.5,17.5,1.72,3.263636363636364,11.6,14.863636363636363,-0.78,561.0,90.0,119.0,117.0,217.0,471.0,-444.0,27.0,98.0,['木曜4超玩 一日市長幕僚裡的女生'],[nan],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/07/15,44.0,29.0,33.0,25.0,22.0,36.0,11.0,13.0,15.0,9.0,1.5172413793103448,3.0,1.9230769230769231,1.4666666666666666,4.0,-1.4827586206896552,-0.0505747126436781,-1.5333333333333334,2.0769230769230766,434.0,141.0,181.0,127.0,156.0,293.0,-307.0,-14.0,-25.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/07/26,78.0,17.0,19.0,15.0,46.0,3.0,2.0,7.0,7.0,0.0,4.588235294117647,9.5,2.142857142857143,6.571428571428571,,-4.911764705882353,1.9831932773109244,-2.928571428571429,,196.0,39.0,42.0,114.0,20.0,157.0,-82.0,75.0,-22.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/07/30,55.0,17.0,27.0,3.0,45.0,44.0,3.0,0.0,15.0,26.0,3.235294117647059,9.0,,3.0,1.6923076923076923,-5.764705882352941,-0.2352941176470588,-6.0,,239.0,82.0,20.0,179.0,187.0,157.0,-60.0,97.0,167.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/08/21,96.0,42.0,23.0,15.0,47.0,17.0,9.0,5.0,14.0,15.0,2.2857142857142856,2.555555555555556,3.0,3.357142857142857,1.1333333333333333,-0.2698412698412697,1.0714285714285716,0.8015873015873018,-1.8666666666666667,391.0,85.0,60.0,146.0,87.0,306.0,-245.0,61.0,27.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/08/30,82.0,21.0,50.0,38.0,92.0,49.0,11.0,9.0,32.0,19.0,3.9047619047619047,4.545454545454546,4.222222222222222,2.875,2.5789473684210527,-0.6406926406926412,-1.0297619047619049,-1.670454545454546,-1.6432748538011697,531.0,232.0,154.0,451.0,230.0,299.0,-80.0,219.0,76.0,[],[],[],[],[],[],['《木曜4》籌開咖啡廳！粉絲敲碗開幕…製作人「9分鐘獨白」曝現況'],[nan],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/10/15,292.0,26.0,15.0,65.0,238.0,73.0,20.0,12.0,20.0,12.0,11.23076923076923,0.75,5.416666666666667,11.9,6.083333333333333,10.48076923076923,0.6692307692307704,11.15,0.6666666666666661,748.0,60.0,170.0,579.0,211.0,688.0,-169.0,519.0,41.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/10/31,300.0,11.0,35.0,72.0,37.0,23.0,20.0,8.0,9.0,25.0,27.27272727272728,1.75,9.0,4.111111111111111,0.92,25.52272727272728,-23.161616161616163,2.3611111111111107,-8.08,365.0,103.0,163.0,111.0,117.0,262.0,-254.0,8.0,-46.0,[],[],[],[],['新北市府ft.木耀4超玩\u3000侯友宜合體邰智源拆違建'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/11/03,67.0,99.0,23.0,37.0,13.0,33.0,25.0,9.0,9.0,12.0,0.6767676767676768,0.92,4.111111111111111,1.4444444444444444,2.75,-0.2432323232323232,0.7676767676767676,0.5244444444444444,-1.3611111111111107,839.0,117.0,111.0,82.0,184.0,722.0,-757.0,-35.0,73.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/03,46.0,5.0,38.0,30.0,76.0,44.0,1.0,0.0,13.0,8.0,9.2,38.0,,5.846153846153846,5.5,-28.8,-3.353846153846153,-32.15384615384615,,146.0,65.0,74.0,198.0,122.0,81.0,52.0,133.0,48.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/03,46.0,5.0,38.0,30.0,76.0,44.0,1.0,0.0,13.0,8.0,9.2,38.0,,5.846153846153846,5.5,-28.8,-3.353846153846153,-32.15384615384615,,146.0,65.0,74.0,198.0,122.0,81.0,52.0,133.0,48.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/03,46.0,5.0,38.0,30.0,76.0,44.0,1.0,0.0,13.0,8.0,9.2,38.0,,5.846153846153846,5.5,-28.8,-3.353846153846153,-32.15384615384615,,146.0,65.0,74.0,198.0,122.0,81.0,52.0,133.0,48.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/03,46.0,5.0,38.0,30.0,76.0,44.0,1.0,0.0,13.0,8.0,9.2,38.0,,5.846153846153846,5.5,-28.8,-3.353846153846153,-32.15384615384615,,146.0,65.0,74.0,198.0,122.0,81.0,52.0,133.0,48.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/04,76.0,13.0,46.0,38.0,44.0,67.0,5.0,1.0,8.0,17.0,5.846153846153846,9.2,38.0,5.5,3.941176470588236,-3.353846153846153,-0.3461538461538458,-3.6999999999999993,-34.05882352941177,198.0,146.0,65.0,122.0,218.0,52.0,-76.0,-24.0,153.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/04,76.0,13.0,46.0,38.0,44.0,67.0,5.0,1.0,8.0,17.0,5.846153846153846,9.2,38.0,5.5,3.941176470588236,-3.353846153846153,-0.3461538461538458,-3.6999999999999993,-34.05882352941177,198.0,146.0,65.0,122.0,218.0,52.0,-76.0,-24.0,153.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/04,76.0,13.0,46.0,38.0,44.0,67.0,5.0,1.0,8.0,17.0,5.846153846153846,9.2,38.0,5.5,3.941176470588236,-3.353846153846153,-0.3461538461538458,-3.6999999999999993,-34.05882352941177,198.0,146.0,65.0,122.0,218.0,52.0,-76.0,-24.0,153.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/04,76.0,13.0,46.0,38.0,44.0,67.0,5.0,1.0,8.0,17.0,5.846153846153846,9.2,38.0,5.5,3.941176470588236,-3.353846153846153,-0.3461538461538458,-3.6999999999999993,-34.05882352941177,198.0,146.0,65.0,122.0,218.0,52.0,-76.0,-24.0,153.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2020/12/19,392.0,107.0,100.0,65.0,277.0,95.0,37.0,20.0,102.0,41.0,3.663551401869159,2.702702702702702,3.25,2.715686274509804,2.317073170731707,0.9608486991664562,-0.9478651273593548,0.0129835718071014,-0.9329268292682928,1198.0,376.0,356.0,880.0,430.0,822.0,-318.0,504.0,74.0,[],[],[],[],['《木曜4》邰智源KID唱情色歌玩公主抱\u3000門票完售仍小賠'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/01/07,153.0,32.0,25.0,21.0,328.0,613.0,9.0,8.0,59.0,69.0,4.78125,2.7777777777777777,2.625,5.559322033898305,8.884057971014492,2.0034722222222223,0.7780720338983054,2.781544256120528,6.259057971014492,413.0,39.0,54.0,793.0,1079.0,374.0,380.0,754.0,1025.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/01/08,328.0,59.0,153.0,25.0,613.0,701.0,32.0,9.0,69.0,95.0,5.559322033898305,4.78125,2.7777777777777777,8.884057971014492,7.378947368421053,0.7780720338983054,3.324735937116187,4.102807971014492,4.601169590643275,793.0,413.0,39.0,1079.0,1374.0,380.0,286.0,666.0,1335.0,[],[],[],[],[],[],['55歲邰智源花9個月拚考試！\u3000為開一日公車「真的拿到職業駕照」'],[nan],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/01/09,613.0,69.0,328.0,153.0,701.0,691.0,59.0,32.0,95.0,68.0,8.884057971014492,5.559322033898305,4.78125,7.378947368421053,10.161764705882351,3.324735937116187,-1.505110602593439,1.819625334522748,5.380514705882353,1079.0,793.0,413.0,1374.0,1459.0,286.0,295.0,581.0,1046.0,['55歲的邰智源拼9個月考取公車駕照！'],[nan],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/01/10,701.0,95.0,613.0,328.0,691.0,318.0,69.0,59.0,68.0,31.0,7.378947368421053,8.884057971014492,5.559322033898305,10.161764705882351,10.258064516129032,-1.505110602593439,2.7828173374613003,1.277706734867861,4.698742482230727,1374.0,1079.0,793.0,1459.0,705.0,295.0,85.0,380.0,-88.0,['年底年初企劃超強大'],[nan],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/02/05,1467.0,29.0,65.0,16.0,1191.0,417.0,29.0,4.0,21.0,15.0,50.58620689655172,2.2413793103448274,4.0,56.71428571428572,27.8,48.3448275862069,6.128078817733993,54.47290640394089,23.8,1803.0,334.0,38.0,1463.0,516.0,1469.0,-340.0,1129.0,478.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/02/06,1191.0,21.0,1467.0,65.0,417.0,247.0,29.0,29.0,15.0,6.0,56.71428571428572,50.58620689655172,2.2413793103448274,27.8,41.16666666666666,6.128078817733993,-28.914285714285715,-22.78620689655172,38.92528735632184,1463.0,1803.0,334.0,516.0,346.0,-340.0,-947.0,-1287.0,12.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/02/19,335.0,44.0,35.0,10.0,135.0,182.0,19.0,0.0,40.0,11.0,7.613636363636363,1.8421052631578947,,3.375,16.545454545454547,5.771531100478469,-4.238636363636363,1.5328947368421053,,801.0,187.0,36.0,383.0,351.0,614.0,-418.0,196.0,315.0,[],[],[],[],['千元鈔視角！百萬無敵窗景\u3000鄭明典邀約「等兩個人的咖啡」'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/03/12,483.0,59.0,40.0,15.0,272.0,72.0,9.0,0.0,12.0,9.0,8.186440677966102,4.444444444444445,,22.666666666666668,8.0,3.7419962335216574,14.480225988700566,18.22222222222222,,2303.0,128.0,19.0,1414.0,585.0,2175.0,-889.0,1286.0,566.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/03/13,272.0,12.0,483.0,40.0,72.0,46.0,59.0,9.0,9.0,39.0,22.666666666666668,8.186440677966102,4.444444444444445,8.0,1.1794871794871795,14.480225988700566,-14.666666666666668,-0.1864406779661021,-3.264957264957265,1414.0,2303.0,128.0,585.0,544.0,-889.0,-829.0,-1718.0,416.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/03/30,60.0,97.0,12.0,29.0,42.0,76.0,4.0,12.0,13.0,7.0,0.6185567010309279,3.0,2.4166666666666665,3.230769230769231,10.857142857142858,-2.381443298969072,2.612212529738303,0.2307692307692308,8.440476190476192,1008.0,46.0,111.0,141.0,215.0,962.0,-867.0,95.0,104.0,['上班不要看之阿傑離職？呱吉妒才？'],[nan],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/05/07,2288.0,23.0,33.0,27.0,335.0,77.0,20.0,16.0,14.0,10.0,99.47826086956522,1.65,1.6875,23.928571428571427,7.7,97.8282608695652,-75.54968944099379,22.27857142857143,6.0125,3170.0,157.0,141.0,516.0,151.0,3013.0,-2654.0,359.0,10.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/05/28,63.0,8.0,27.0,5.0,15.0,9.0,3.0,1.0,6.0,7.0,7.875,9.0,5.0,2.5,1.2857142857142858,-1.125,-5.375,-6.5,-3.7142857142857135,148.0,53.0,17.0,52.0,31.0,95.0,-96.0,-1.0,14.0,['葉式特工訂閱數即將超越這群人？'],[nan],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/06/02,64.0,20.0,39.0,6.0,27.0,41.0,2.0,0.0,8.0,11.0,3.2,19.5,,3.375,3.727272727272727,-16.3,0.1749999999999998,-16.125,,234.0,122.0,22.0,80.0,126.0,112.0,-154.0,-42.0,104.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/06/08,131.0,152.0,51.0,36.0,49.0,47.0,65.0,11.0,50.0,36.0,0.8618421052631579,0.7846153846153846,3.272727272727273,0.98,1.3055555555555556,0.0772267206477732,0.1181578947368421,0.1953846153846153,-1.967171717171717,682.0,345.0,141.0,272.0,239.0,337.0,-410.0,-73.0,98.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/07/01,58.0,10.0,19.0,0.0,88.0,48.0,0.0,7.0,30.0,22.0,5.8,,0.0,2.933333333333333,2.1818181818181817,,-2.8666666666666667,,2.1818181818181817,206.0,33.0,31.0,246.0,157.0,173.0,40.0,213.0,126.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/08/15,57.0,33.0,16.0,64.0,33.0,6.0,20.0,23.0,15.0,9.0,1.7272727272727273,0.8,2.782608695652174,2.2,0.6666666666666666,0.9272727272727272,0.4727272727272729,1.4,-2.115942028985508,545.0,159.0,266.0,156.0,53.0,386.0,-389.0,-3.0,-213.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/09/23,71.0,12.0,10.0,12.0,69.0,59.0,2.0,5.0,17.0,9.0,5.916666666666667,5.0,2.4,4.0588235294117645,6.555555555555555,0.916666666666667,-1.8578431372549025,-0.9411764705882356,4.155555555555555,269.0,35.0,47.0,207.0,146.0,234.0,-62.0,172.0,99.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/10/19,91.0,38.0,36.0,34.0,40.0,42.0,3.0,4.0,27.0,20.0,2.394736842105264,12.0,8.5,1.4814814814814814,2.1,-9.605263157894736,-0.913255360623782,-10.51851851851852,-6.4,656.0,135.0,58.0,281.0,217.0,521.0,-375.0,146.0,159.0,[],[],[],[],['《木曜4》去年唱太爽今年續攤玩更大\u3000KID崩潰喊太沉重'],[nan],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/11/16,87.0,49.0,14.0,9.0,27.0,180.0,3.0,3.0,27.0,30.0,1.7755102040816326,4.666666666666667,3.0,1.0,6.0,-2.8911564625850343,-0.7755102040816326,-3.666666666666667,3.0,331.0,42.0,43.0,146.0,318.0,289.0,-185.0,104.0,275.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
木曜4超玩,2021/11/19,929.0,205.0,180.0,27.0,351.0,200.0,30.0,27.0,69.0,37.0,4.53170731707317,6.0,1.0,5.086956521739131,5.405405405405405,-1.4682926829268297,0.5552492046659605,-0.9130434782608692,4.405405405405405,1755.0,318.0,146.0,756.0,436.0,1437.0,-999.0,438.0,290.0,[],[],[],[],[],[],[],[],[],[],木曜4超玩,good,2190000.0,生活類,True
波特王 Potter King,2019/12/14,1570.0,421.0,25.0,6.0,6840.0,6210.0,32.0,7.0,3410.0,5063.0,3.7292161520190015,0.78125,0.8571428571428571,2.005865102639296,1.226545526367766,2.9479661520190024,-1.7233510493797062,1.2246151026392962,0.3694026692249089,4403.0,199.0,32.0,19165.0,21647.0,4204.0,14762.0,18966.0,21615.0,[],[],[],[],[],[],['想把小英寵壞！蔡英文擋不住波特王「連環撩」…羞喊：這個人很危險'],[nan],[],[],,,,,
波特王 Potter King,2019/12/15,6840.0,3410.0,1570.0,25.0,6210.0,1132.0,421.0,32.0,5063.0,1115.0,2.005865102639296,3.7292161520190015,0.78125,1.226545526367766,1.0152466367713004,-1.7233510493797062,-0.7793195762715301,-2.5026706256512363,0.2339966367713004,19165.0,4403.0,199.0,21647.0,4639.0,14762.0,2482.0,17244.0,4440.0,['波特王就是自私自利的人'],[nan],[],[],[],[],[],[],[],[],,,,,
波特王 Potter King,2019/12/16,6210.0,5063.0,6840.0,1570.0,1132.0,1180.0,3410.0,421.0,1115.0,969.0,1.226545526367766,2.005865102639296,3.7292161520190015,1.0152466367713004,1.217750257997936,-0.7793195762715301,-0.2112988895964656,-0.9906184658679956,-2.5114658940210663,21647.0,19165.0,4403.0,4639.0,4178.0,2482.0,-17008.0,-14526.0,-225.0,[],[],[],[],['波特王中國廠商縮了有原因\u3000財經網美戳破「背景不夠強啦」'],[nan],[],[],[],[],,,,,
波特王 Potter King,2019/12/30,1239.0,804.0,38.0,65.0,1013.0,288.0,24.0,47.0,889.0,268.0,1.541044776119403,1.5833333333333333,1.3829787234042554,1.139482564679415,1.0746268656716418,-0.0422885572139302,-0.4015622114399879,-0.4438507686539181,-0.3083518577326136,4193.0,152.0,295.0,3772.0,1153.0,4041.0,-421.0,3620.0,858.0,['波特王新影片嗆爆中共小粉紅'],[nan],[],[],[],[],[],[],[],[],,,,,
波特王 Potter King,2020/01/11,981.0,511.0,394.0,137.0,387.0,148.0,316.0,119.0,143.0,116.0,1.9197651663405089,1.2468354430379749,1.1512605042016806,2.7062937062937062,1.2758620689655171,0.6729297233025342,0.7865285399531974,1.4594582632557316,0.1246015647638367,4055.0,1725.0,691.0,1148.0,612.0,2330.0,-2907.0,-577.0,-79.0,[],[],[],[],[],[],[],[],[],[],,,,,
波特王 Potter King,2020/01/30,505.0,988.0,10.0,9.0,78.0,52.0,6.0,2.0,172.0,49.0,0.5111336032388664,1.6666666666666667,4.5,0.4534883720930232,1.0612244897959184,-1.1555330634278005,-0.0576452311458431,-1.2131782945736436,-3.4387755102040813,3135.0,47.0,50.0,579.0,230.0,3088.0,-2556.0,532.0,180.0,[],[],[],[],[],[],[],[],[],[],,,,,
波特王 Potter King,2020/02/02,1558.0,133.0,52.0,78.0,384.0,370.0,49.0,172.0,64.0,495.0,11.714285714285714,1.0612244897959184,0.4534883720930232,6.0,0.7474747474747475,10.653061224489797,-5.7142857142857135,4.938775510204081,0.2939863753817243,2797.0,230.0,579.0,876.0,1753.0,2567.0,-1921.0,646.0,1174.0,['蔡依林的不表態不代表不舔共'],[nan],[],[],[],[],[],[],[],[],,,,,
