ettoday,Sandy吃早午餐「解放高衩裙」美腿全被拍！釣出炎亞綸回一句話…網笑翻,https://www.ettoday.net/news/20211129/2134431.htm,2021-11-29 15:32,Sandy（吳姍儒）除了在主持領域交出漂亮成績單，還多了作家的新身分，常透過社群網站和粉絲分享生活點滴，她最近便PO出用餐完的照片，「網美朋友很會拍照，幫助我完美詮釋：『週末去吃早午餐（燦笑）的網美照』。」沒想到，這則貼文意外引來炎亞綸回應一句話，逗得不少網友哈哈大笑。(影劇 / 2021-11-29 15:32),,0
ettoday,訪問突中斷...Lulu問黃子佼「你剛放屁？」 爆料吳宗憲1舉動掩蓋屁聲,https://www.ettoday.net/news/20211125/2131896.htm,2021-11-25 17:32,黃子佼（佼佼）和徒弟黃路梓茵（Lulu）今（25日）出席東森綜合台《婚禮歌手》播出記者會，分享參與13對新人的婚禮的喜悅。佼佼與老婆孟耿如即將迎接女兒「玉米」，電視台祭出辦滿月酒就20萬元紅包承諾，讓佼佼相當驚喜。Lulu與男友感情穩定，還沒要趕進度，她突然轉頭問佼佼：「你剛放屁嗎？剛剛放屁是不是？我聽到屁聲。」讓佼佼一頭霧水：「我沒有放屁啊！」(影劇 / 2021-11-25 17:32),,0
ettoday,吳姍儒嗆準老公「搶飯吃」揚言封殺他！ 穿超美高跟靴撇懷孕傳言,https://www.ettoday.net/news/20211124/2130970.htm,2021-11-24 17:53,女星吳姍儒（Sandy）今（24日）出席平價鞋履品牌GRACE GIFT概念店開幕活動，預計明年1月29日結婚的她，近期只要是有關婚事的消息都會成為焦點，今天她特別踩著約七公分左右的高跟皮靴，順道撇清懷孕傳言，提到會不會擔心婚後生活習慣不合，吳姍儒說自己唯一的要求是「不要吃我的飯」，最討厭別人來吃一口，會讓她理智斷線，還搞笑道：「老公也不能跟我搶飯吃，你們最近一直報導他，他就是在跟我搶飯吃。」笑翻現場。(時尚 / 2021-11-24 17:53),,0
ettoday,吳姍儒逛街「現場狂播吳宗憲串燒金曲」崩潰：還我清靜,https://www.ettoday.net/news/20211124/2131026.htm,2021-11-24 17:19,老爸太紅也是困擾！藝人Sandy吳姍儒日前去專櫃買除溼機，沒想到被工作人員認出來後，整層樓開始播放「吳宗憲金曲串燒」，讓她傻眼，內心崩潰大喊：「可不可以還我個清靜！」(影劇 / 2021-11-24 17:19),,0
ettoday,騎2小時終於到了！機車載「4坨雨衣怪」臉狼狽 網笑：只找到3隻,https://www.ettoday.net/news/20211124/2130935.htm,2021-11-24 17:08,有種愛叫做媽媽的愛！高雄飼主Sandy Chen飼養四隻可愛的毛小孩，這天媽媽說走就走，將4隻毛小孩「通通打包」，各自穿上雨衣後，一起坐上機車兜風去。媽媽騎了2個多小時，終於抵達林園濕地公園，這時回頭看4隻小屁孩，大家面容憔悴、眼神死，似乎對媽媽熱血的行為很無奈。(寵物動物 / 2021-11-24 17:08),,0
ettoday,「要跟金鐘獎借紅毯」 吳姍儒婚紗裙擺太浮誇！,https://www.ettoday.net/news/20211124/2130884.htm,2021-11-24 16:10,藝人Sandy吳姍儒今（24日）出席活動，受訪提到明年1月29日的婚宴細節，透露因為挑選的婚紗「裙擺太大」，目前仍找不到適合的紅毯，開玩笑地說：「可能要跟金鐘獎借紅毯。」(影劇 / 2021-11-24 16:10),,0
ettoday,愛女剛滿一週歲！ 畢書盡親曝「做人計畫」力拼第二胎,https://www.ettoday.net/news/20211124/2130618.htm,2021-11-24 11:17,畢書盡（Bii）於去年11月升格當爸爸，睽違2年推出新專輯《RE-轉身之後》，近日上三立《綜藝大熱門》錄影也鬆口「還有做人計畫」。(影劇 / 2021-11-24 11:17),,0
ettoday,吳慷仁長針眼…邵雨薇爆「因為你每天都」放閃！ 網：不可以色色,https://www.ettoday.net/news/20211123/2130236.htm,2021-11-23 17:43,金鐘視帝吳慷仁在2020年大方認愛女星邵雨薇，兩人偶爾會在社群上甜蜜隔空互動，但鮮少同框放閃。他22日在社群平台分享眼睛包紮照，透露自己「沒看女生洗澡」卻長針眼，結果釣出女友回覆，話中有話讓網友都激動狂喊：「不可以色色！」(影劇 / 2021-11-23 17:43),,0
ettoday,Sandy再次搭檔阿Ken！ 聯手主持金羽獎：放一百萬顆心,https://www.ettoday.net/news/20211123/2130140.htm,2021-11-23 16:07,17LIVE第五屆直播金羽獎明（24日）登場，由Sandy（吳姍儒）和阿Ken（林暐恆）擔任典禮主持人，阿Ken得知搭檔後，表示很開心可以再跟Sandy合作，而Sandy知道與阿Ken搭檔的反應則是：「放一百萬顆心，跟Ken哥工作過很多次，每次都是大場面，有山可以靠，很開心。」(影劇 / 2021-11-23 16:07),,0
ettoday,吳宗憲高中讀5所沒畢業 Sandy曝求學禁忌話題：爸會說休學！,https://www.ettoday.net/news/20211123/2129884.htm,2021-11-23 11:48,藍波和潔潔、彭華幹和霏霏父女檔日前上中天《小明星大跟班》，討論「做什麼都被罵！爸媽你是不是不愛我？」主題，藍波搶先分享自己的「好爸爸事蹟」，「我們家小朋友絕對是最快樂的，她們只要不想上課，我立馬幫他們請假，她們想上課，我一樣幫她們請假，因為我想出去玩。」(影劇 / 2021-11-23 11:48),,0
ettoday,Sandy搭檔浩角翔起高雄跨年！ 她沒打算帶未婚夫,https://www.ettoday.net/news/20211122/2129339.htm,2021-11-22 15:21,高雄跨年晚會主持陣容今（22）公布！由金鐘綜藝主持人Sandy吳姍儒與「浩角翔起」主持高雄跨年蓬萊舞台，新生代啦啦隊女神籃籃透露將在跨年夜加入執行神秘任務，請粉絲拭目以待。(影劇 / 2021-11-22 15:21),,0
